key,id,name,postal_code,address,city,organization_id,organization_name,client_id,latitude,longitude,status,description,phone_number,website,culture_code,state_province,alternate_name,coordinates__001,coordinates__002,coordinates__003,coordinates__004,coordinates__005,coordinates__006,resource_type,category,parent_id (from Category),last_scraped,Field 29
38904001en,38904001,Oakland Outpatient Clinic,94612,2221 Martin Luther King Jr. Way,Oakland,38899197,U.S DEPARTMENT OF VETERANS AFFAIRS (VA),2376,37.81018,-122.269073,ACTIVE,OAKLAND OUTPATIENT CLINIC provides free outpatient...,510-267-7800,www.northerncalifornia.va.gov/visitors/oakopc.asp,en,California,,"37.81018, -122.269073",,,,,,Program,"5562,5563,5564","5323, 5323, 5323",2020-06-29 01:23:00,
38906368en,38906368,Opioid Treatment / Methadone Maintenance,94606,1124 International Blvd,Oakland,38899534,BAART,2376,37.793068,-122.242902,ACTIVE,"<span style=""color:#FF0000"">Note: BAART Programs c...",510-533-0800,www.baartprograms.com/art.html,en,California,,"37.793068, -122.242902",,,,,,Program,"5562,5563,5564","5323, 5323, 5323",2020-06-29 01:23:00,
38906948en,38906948,Options for Recovery: Women's Day Treatment Progra...,,,,38898832,WEST OAKLAND HEALTH COUNCIL (WOHC),2376,37.806984,-122.286229,ACTIVE,"<span style=""color:#FF0000"">Notes: Appointments ar...",510-835-9610,www.wohc.org,en,,,"37.806984, -122.286229",,,,Program,5562,,,,2020-06-29 01:23:00,
38905536en,38905536,Orchid Women's Recovery Center,,,,38898912,BI-BETT CORPORATION,2376,37.793068,-122.242902,ACTIVE,"<span style=""color:#FF0000"">Notes: Following socia...",510-535-0611,,en,,,"37.762734, -122.157057","37.793068, -122.242902",,,Program,5562,,,,2020-06-29 01:23:00,
38907272en,38907272,Our Place,94612,2577 San Pablo Avenue,Oakland,38898578,EAST BAY COMMUNITY RECOVERY PROJECT (EBCRP),2376,37.81018,-122.269073,ACTIVE,OUR PLACE is an exciting new collaborative that pr...,510-446-7180,www.ebcrp.org,en,California,,"37.81018, -122.269073",,,,,,Program,"5562,5563,5564","5323, 5323, 5323",2020-06-29 01:23:00,
38903643en,38903643,Outpatient Substance Abuse Treatment Center,,,,38898650,"HUMANISTIC ALTERNATIVES TO ADDICTION, RESEARCH AND...",2376,37.762734,-122.157057,ACTIVE,Provides non-residential substance use disorder cl...,510-875-2300 ext 246,www.haartoakland.org,en,,,"37.762734, -122.157057",,,,Program,5562,,,,2020-06-29 01:23:00,
38904658en,38904658,Acute Inpatient Care,,,,38899043,FREMONT HOSPITAL,2376,,,ACTIVE,"Provides inpatient psychiatric treatment, includin...",888-796-1101,www.fremonthospital.com,en,,,"37.54658, -121.97964",,,,Program,5563,,,,2020-06-29 01:23:00,
38905547en,38905547,Administration Office / Hayward Community Resource...,,,,38898602,RUBYS PLACE INC,2376,37.674815,-122.081533,ACTIVE,"<span style=""color:#FF0000"">Note: Program is curre...",510-581-5626,www.rubysplace.org,en,,,"37.674815, -122.081533",,,,Program,5563,,,,2020-06-29 01:23:00,
38903801en,38903801,Adult Rehabilitation Center ARC,,,,38898904,SALVATION ARMY - ALAMEDA COUNTY,2376,,,ACTIVE,Offers 6-12 month residential work therapy program...,"510-451-4514, ext 112",,en,California,,"37.79812, -122.2721",,,,Program,5563,,,,2020-06-29 01:23:00,
38904324en,38904324,Alcohol and Other Drug Treatment,,,,38899131,OPTIONS RECOVERY SERVICE,2376,37.867417,-122.259661,ACTIVE,"<span style=""color:#FF0000"">Note: Still doing inta...",510-666-9552,www.optionsrecoveryservices.org,en,,AOD,"37.86922, -122.26917","37.867417, -122.259661",,,Program,5563,,,,2020-06-29 01:23:00,
38903442en,38903442,American Lung Association Lung HelpLine,,,,38898454,AMERICAN LUNG ASSOCIATION OF CALIFORNIA,2376,37.755967,-122.188088,ACTIVE,"Provides education, materials, services and consul...",510-638-5864,www.lung.org/california,en,California,,"37.755967, -122.188088",,,,Program,5563,,,,2020-06-29 01:23:00,
38903989en,38903989,Behavioral Health Services,,,,38898568,DAVIS STREET FAMILY RESOURCE CENTER - DSFRC,2376,,,ACTIVE,Offers psychological assessments. Assists with con...,510-347-4620 ext 141,www.davisstreet.org,en,,San Leandro Community Counseling,"37.720538, -122.156804",,,,Program,5563,,,,2020-06-29 01:23:00,
38905885en,38905885,Behavioral Health Services,,,,38898793,AXIS COMMUNITY HEALTH,2376,37.685314,-121.894812,ACTIVE,"<span style=""color:#FF0000"">Note: Office is closed...",925-462-1755,www.axishealth.org,en,,,"37.66162, -121.8742","37.685314, -121.894812",,,Program,5563,,,,2020-06-29 01:23:00,
38903461en,38903461,Berkeley Addiction Treatment Services (BATS),94702,2975 Sacramento Street,Berkeley,38898478,,2376,37.865566,-122.284909,ACTIVE,"<span style=""color:#FF0000"">Note: Hours have chang...",510-644-0200,www.batsrecovery.org,en,California,,"37.865566, -122.284909",,,,Program,5563,,,,2020-06-29 01:23:00,
38903953en,38903953,California Smokers' Helpline,,,,38898876,"UNIVERSITY OF CALIFORNIA, SAN DIEGO (UCSD) - CANCE...",2376,,,ACTIVE,Offers a free statewide quit smoking service. Prov...,800-662-8887 (800-NO-BUTTS),www.nobutts.org,en,California,,"32.8761, -117.2318",,,,Program,5563,,,,2020-06-29 01:23:00,
38904509en,38904509,Chemical Dependency Intensive Outpatient Program (...,,,,38899043,FREMONT HOSPITAL,2376,,,ACTIVE,"Provides intensive outpatient treatment, including...",888-796-1101,www.fremonthospital.com,en,,,"37.54658, -121.97964",,,,Program,5563,,,,2020-06-29 01:23:00,
38904500en,38904500,Cherry Hill Detox,,,,38898646,HORIZON SERVICES INC. (HSI),2376,,,ACTIVE,"<span style=""color:#FF0000"">Note: Administrative O...",866-866-7496,www.horizonservices.org,en,California,,"37.703439, -122.12448",,,,Program,5563,,,,2020-06-29 01:23:00,
38903640en,38903640,Chrysalis,,,,38898646,HORIZON SERVICES INC. (HSI),2376,,,ACTIVE,"<span style=""color:#FF0000"">Note: Administrative O...",510-450-1190,www.horizonservices.org,en,California,,"37.835713, -122.263515",,,,Program,5563,,,,2020-06-29 01:23:00,
38906914en,38906914,Community Mental Health and Outreach Services,,,,38898602,RUBYS PLACE INC,2376,37.674815,-122.081533,ACTIVE,"<span style=""color:#FF0000"">Note: Program is curre...",510-786-1246,www.rubysplace.org,en,,,"37.674815, -122.081533",,,,Program,5563,,,,2020-06-29 01:23:00,
38904809en,38904809,Community Wellness Department,,,,38898921,NATIVE AMERICAN HEALTH CENTER - OAKLAND,2376,,,ACTIVE,"<span style=""color:#FF0000"">Note: Phone and front ...",510-434-5421,www.nativehealth.org,en,California,,,,,,Program,5563,,,,2020-06-29 01:23:00,
38903446en,38903446,Counseling Services,,,,38898460,ANTHROPOS COUNSELING CENTER,2376,,,ACTIVE,"Provides marriage, family, child, individual, and ...",925-449-7925,www.anthroposcounseling.org,en,,,"37.67802, -121.76988",,,,Program,5563,,,,2020-06-29 01:23:00,
38904429en,38904429,Creative Wellness Center (CWC),,,,38898505,BONITA HOUSE INC,2376,37.863769,-122.274686,ACTIVE,"<span style=""color:#FF0000"">Note:&nbsp;Bonita Hous...",510-923-2269,www.bonitahouse.org,en,,,"37.863769, -122.274686",,,,Program,5563,,,,2020-06-29 01:23:00,
38904501en,38904501,Cronin House,,,,38898646,HORIZON SERVICES INC. (HSI),2376,,,ACTIVE,"<span style=""color:#FF0000"">Note: Administrative O...",510-784-5874,www.horizonservices.org,en,California,,"37.635455, -122.102084",,,,Program,5563,,,,2020-06-29 01:23:00,
38905072en,38905072,Day Treatment,,,,38898706,NEW BRIDGE FOUNDATION,2376,,,ACTIVE,"<span style=""color:#FF0000"">Note: Not accepting ne...",800-785-2400,www.newbridgefoundation.org,en,,,"37.87493, -122.26294",,,,Program,5563,,,,2020-06-29 01:23:00,
38904005en,38904005,East Oakland Recovery Center (EORC),,,,38898912,BI-BETT CORPORATION,2376,37.762734,-122.157057,ACTIVE,"<span style=""color:#FF0000"">Notes: Hours have chan...",510-568-2432,,en,,Alanon,"37.762734, -122.157057",,,,Program,5563,,,,2020-06-29 01:23:00,
38907241en,38907241,El Chante - Men's Recovery Home,,,,38898669,LA FAMILIA COUNSELING SERVICE,2376,,,ACTIVE,"Offers an 20-bed, licensed, peer-group-oriented, a...",510-535-2303,,en,California,,"37.818366, -122.235131",,,,Program,5563,,,,2020-06-29 01:23:00,
38905535en,38905535,First Offender DUI Program,,,,38898912,BI-BETT CORPORATION,2376,37.674815,-122.081533,ACTIVE,"<span style=""color:#FF0000"">Note: Intake appointme...",510-783-8708,,en,,,"37.762734, -122.157057","37.674815, -122.081533",,,Program,5563,,,,2020-06-29 01:23:00,
38904719en,38904719,Fountain Recovery - Alcohol and Drug Treatment Cen...,,,,38899140,FOUNTAIN RECOVERY DRUG AND ALCOHOL TREATMENT,2376,37.729225,-121.691025,ACTIVE,"<span style=""color:#FF0000"">Notes: Office is still...",925-292-5583,www.fountainrecovery.com,en,,,"37.729225, -121.691025",,,,Program,5563,,,,2020-06-29 01:23:00,
53108011en,53108011,Fountain Recovery Drug and Alcohol Treatment,,,,38899140,,2376,,,ACTIVE,"<span style=""color:#FF0000"">Notes: Office is still...",925-292-5583,fountainrecovery.com,en,,,,,,,Program,5563,,,,2020-06-29 01:23:00,
38907129en,38907129,Fremont Resident Program,94536,37437 Glenmoore Drive,Fremont,38898509,CURA INC,2376,,,ACTIVE,"<span style=""color:#FF0000"">Note: Office is not op...",,,en,California,,"37.56283, -122.00044",,,,Program,5563,,,,2020-06-29 01:23:00,
38906904en,38906904,GET REAL: Recovery Empowerment and Life,,,,38899000,AIDS PROJECT OF THE EAST BAY (APEB),2376,37.81018,-122.269073,ACTIVE,This program is designed to provide outpatient sub...,510-663-7979,,en,California,,"37.81018, -122.269073",,,,Program,5563,,,,2020-06-29 01:23:00,
38905362en,38905362,Health Education Programs,94546,20103 Lake Chabot Road,Castro Valley,38898596,EDEN MEDICAL CENTER,2376,37.72608,-122.08038,ACTIVE,Offers health education programs including diabete...,,www.edenmedcenter.org,en,California,,"37.72608, -122.08038",,,,Program,5563,,,,2020-06-29 01:23:00,
38903923en,38903923,Highland Campus: Outpatient Substance Abuse Progra...,,,,38899188,ALAMEDA HEALTH SYSTEM (AHS),2376,37.80294,-122.20632,ACTIVE,The Highland Hospital Substance Abuse Program is a...,510-437-5192,www.alamedahealthsystem.org,en,California,,"37.80294, -122.20632",,,,Program,5563,,,,2020-06-29 01:23:00,
51793857en,51793857,Homeless Supportive Services,,,,38898802,ABODE SERVICES,2376,,,ACTIVE,Provides temporary shelter for homeless individual...,510-657-7409,www.abodeservices.org,en,,,"37.526811, -121.964908",,,,Program,5563,,,,2020-06-29 01:23:00,
38905074en,38905074,Intensive Outpatient Program (IOP),,,,38898706,NEW BRIDGE FOUNDATION,2376,,,ACTIVE,"<span style=""color:#FF0000"">Note: Not accepting ne...",800-785-2400,www.newbridgefoundation.org,en,California,,"37.87493, -122.26294",,,,Program,5563,,,,2020-06-29 01:23:00,
38907243en,38907243,Latino Family Services Center,,,,38898669,LA FAMILIA COUNSELING SERVICE,2376,,,ACTIVE,Provides substance abuse treatment - outpatient pr...,510-536-4760,,en,California,,"37.818366, -122.235131",,,,Program,5563,,,,2020-06-29 01:23:00,
38905071en,38905071,Long-Term and Short-Term Residential Treatment Pro...,,,,38898706,NEW BRIDGE FOUNDATION,2376,,,ACTIVE,"<span style=""color:#FF0000"">Note: Not accepting ne...",800-785-2400,www.newbridgefoundation.org,en,California,,"37.87493, -122.26294",,,,Program,5563,,,,2020-06-29 01:23:00,
38906656en,38906656,Lung HelpLine,,,,38898454,AMERICAN LUNG ASSOCIATION OF CALIFORNIA,2376,37.755967,-122.188088,ACTIVE,Offers detailed and accurate information on the fo...,800-586-4872,www.lung.org/california,en,,,"37.755967, -122.188088",,,,Program,5563,,,,2020-06-29 01:23:00,
42388506en,42388506,MAT - Medication Assisted Treatment Program,,,,38898801,BAY AREA COMMUNITY HEALTH (FORMERLY TRI-CITY HEALT...,2376,,,ACTIVE,Treats opioid addiction through the use of bupreno...,510-456-3517,http://www.tri-cityhealth.org/,en,,,"37.5584, -121.98197",,,,Program,5563,,,,2020-06-29 01:23:00,
38904861en,38904861,Men's Recovery Program,,,,38898840,CITYTEAM MINISTRIES,2376,37.806984,-122.286229,ACTIVE,"<span style=""color:#FF0000"">Note: Now providing to...","510-452-3758, Ext 14",www.cityteam.org/oakland/,en,,,"37.806984, -122.286229",,,,Program,5563,,,,2020-06-29 01:23:00,
38903471en,38903471,Mental Health Division - Adult Services Program,94704,2640 Martin Luther King Jr. Way,Berkeley,38898482,CITY OF BERKELEY DEPARTMENT OF HEALTH SERVICES,2376,37.867417,-122.259661,ACTIVE,"Provides assessment and crisis intervention, short...",510-981-5290,www.ci.berkeley.ca.us/SubUnitHome.aspx?id=15670,en,California,,"37.867417, -122.259661",,,,Program,5563,,,,2020-06-29 01:23:00,
38903828en,38903828,MPI Alcohol and Chemical Dependency Treatment Prog...,,,,38898790,ALTA BATES SUMMIT MEDICAL CENTER SUMMIT CAMPUS,2376,37.835713,-122.263515,ACTIVE,Services include physician-supervised detoxificati...,510-652-7000,www.altabatessummit.org/mpi/,en,California,,"37.835713, -122.263515",,,,Program,5563,,,,2020-06-29 01:23:00,
38907245en,38907245,Mujeres Con Esperanza (Women With Hope),,,,38898669,LA FAMILIA COUNSELING SERVICE,2376,,,ACTIVE,"<span style=""color:#FF0000"">NOTE: Implemented “She...",510-536-4764,www.lafamiliacounseling.org,en,,,"37.778403, -122.216989",,,,Program,5563,,,,2020-06-29 01:23:00,
38903702en,38903702,Nar-Anon Northern California,,,,38898701,"NAR-ANON FAMILY GROUPS HEADQUARTERS, INC",2376,,,ACTIVE,A self-help support group for families and friends...,510-496-2708,www.naranoncalifornia.org/norcal,en,California,,"37.835713, -122.263515",,,,Program,5563,,,,2020-06-29 01:23:00,
38905954en,38905954,New Leaf Treatment Center,,,,38899420,,2376,,,ACTIVE,Offers 12 weeks of intensive outpatient treatment ...,,www.nltc.com,en,California,,"37.898142, -122.115853",,,,Program,5563,,,,2020-06-29 01:23:00,
38903720en,38903720,Oakland Men's Center,,,,38898713,TEEN CHALLENGE NORWESTCAL NEVADA,2376,37.738816,-122.172403,ACTIVE,"<span style=""color:#FF0000"">Note: Office is closed...",510-562-1141,www.teenchallenge.net,en,,,"37.738816, -122.172403",,,,Program,5563,,,,2020-06-29 01:23:00,
38906948en,38906948,Options for Recovery: Women's Day Treatment Progra...,,,,38898832,WEST OAKLAND HEALTH COUNCIL (WOHC),2376,37.806984,-122.286229,ACTIVE,"<span style=""color:#FF0000"">Notes: Appointments ar...",510-835-9610,www.wohc.org,en,,,"37.806984, -122.286229",,,,Program,5563,,,,2020-06-29 01:23:00,
38905536en,38905536,Orchid Women's Recovery Center,,,,38898912,BI-BETT CORPORATION,2376,37.793068,-122.242902,ACTIVE,"<span style=""color:#FF0000"">Notes: Following socia...",510-535-0611,,en,,,"37.762734, -122.157057","37.793068, -122.242902",,,Program,5563,,,,2020-06-29 01:23:00,
38903643en,38903643,Outpatient Substance Abuse Treatment Center,,,,38898650,"HUMANISTIC ALTERNATIVES TO ADDICTION, RESEARCH AND...",2376,37.762734,-122.157057,ACTIVE,Provides non-residential substance use disorder cl...,510-875-2300 ext 246,www.haartoakland.org,en,,,"37.762734, -122.157057",,,,Program,5563,,,,2020-06-29 01:23:00,
38904658en,38904658,Acute Inpatient Care,,,,38899043,FREMONT HOSPITAL,2376,,,ACTIVE,"Provides inpatient psychiatric treatment, includin...",888-796-1101,www.fremonthospital.com,en,,,"37.54658, -121.97964",,,,Program,5564,,,,2020-06-29 01:23:00,
38905547en,38905547,Administration Office / Hayward Community Resource...,,,,38898602,RUBYS PLACE INC,2376,37.674815,-122.081533,ACTIVE,"<span style=""color:#FF0000"">Note: Program is curre...",510-581-5626,www.rubysplace.org,en,,,"37.674815, -122.081533",,,,Program,5564,,,,2020-06-29 01:23:00,
38903801en,38903801,Adult Rehabilitation Center ARC,,,,38898904,SALVATION ARMY - ALAMEDA COUNTY,2376,,,ACTIVE,Offers 6-12 month residential work therapy program...,"510-451-4514, ext 112",,en,California,,"37.79812, -122.2721",,,,Program,5564,,,,2020-06-29 01:23:00,
38904324en,38904324,Alcohol and Other Drug Treatment,,,,38899131,OPTIONS RECOVERY SERVICE,2376,37.867417,-122.259661,ACTIVE,"<span style=""color:#FF0000"">Note: Still doing inta...",510-666-9552,www.optionsrecoveryservices.org,en,,AOD,"37.86922, -122.26917","37.867417, -122.259661",,,Program,5564,,,,2020-06-29 01:23:00,
38903442en,38903442,American Lung Association Lung HelpLine,,,,38898454,AMERICAN LUNG ASSOCIATION OF CALIFORNIA,2376,37.755967,-122.188088,ACTIVE,"Provides education, materials, services and consul...",510-638-5864,www.lung.org/california,en,California,,"37.755967, -122.188088",,,,Program,5564,,,,2020-06-29 01:23:00,
38903989en,38903989,Behavioral Health Services,,,,38898568,DAVIS STREET FAMILY RESOURCE CENTER - DSFRC,2376,,,ACTIVE,Offers psychological assessments. Assists with con...,510-347-4620 ext 141,www.davisstreet.org,en,,San Leandro Community Counseling,"37.720538, -122.156804",,,,Program,5564,,,,2020-06-29 01:23:00,
38905885en,38905885,Behavioral Health Services,,,,38898793,AXIS COMMUNITY HEALTH,2376,37.685314,-121.894812,ACTIVE,"<span style=""color:#FF0000"">Note: Office is closed...",925-462-1755,www.axishealth.org,en,,,"37.66162, -121.8742","37.685314, -121.894812",,,Program,5564,,,,2020-06-29 01:23:00,
38903461en,38903461,Berkeley Addiction Treatment Services (BATS),94702,2975 Sacramento Street,Berkeley,38898478,,2376,37.865566,-122.284909,ACTIVE,"<span style=""color:#FF0000"">Note: Hours have chang...",510-644-0200,www.batsrecovery.org,en,California,,"37.865566, -122.284909",,,,Program,5564,,,,2020-06-29 01:23:00,
38903953en,38903953,California Smokers' Helpline,,,,38898876,"UNIVERSITY OF CALIFORNIA, SAN DIEGO (UCSD) - CANCE...",2376,,,ACTIVE,Offers a free statewide quit smoking service. Prov...,800-662-8887 (800-NO-BUTTS),www.nobutts.org,en,California,,"32.8761, -117.2318",,,,Program,5564,,,,2020-06-29 01:23:00,
38904509en,38904509,Chemical Dependency Intensive Outpatient Program (...,,,,38899043,FREMONT HOSPITAL,2376,,,ACTIVE,"Provides intensive outpatient treatment, including...",888-796-1101,www.fremonthospital.com,en,,,"37.54658, -121.97964",,,,Program,5564,,,,2020-06-29 01:23:00,
38904500en,38904500,Cherry Hill Detox,,,,38898646,HORIZON SERVICES INC. (HSI),2376,,,ACTIVE,"<span style=""color:#FF0000"">Note: Administrative O...",866-866-7496,www.horizonservices.org,en,California,,"37.703439, -122.12448",,,,Program,5564,,,,2020-06-29 01:23:00,
38903640en,38903640,Chrysalis,,,,38898646,HORIZON SERVICES INC. (HSI),2376,,,ACTIVE,"<span style=""color:#FF0000"">Note: Administrative O...",510-450-1190,www.horizonservices.org,en,California,,"37.835713, -122.263515",,,,Program,5564,,,,2020-06-29 01:23:00,
38906914en,38906914,Community Mental Health and Outreach Services,,,,38898602,RUBYS PLACE INC,2376,37.674815,-122.081533,ACTIVE,"<span style=""color:#FF0000"">Note: Program is curre...",510-786-1246,www.rubysplace.org,en,,,"37.674815, -122.081533",,,,Program,5564,,,,2020-06-29 01:23:00,
38904809en,38904809,Community Wellness Department,,,,38898921,NATIVE AMERICAN HEALTH CENTER - OAKLAND,2376,,,ACTIVE,"<span style=""color:#FF0000"">Note: Phone and front ...",510-434-5421,www.nativehealth.org,en,California,,,,,,Program,5564,,,,2020-06-29 01:23:00,
38903446en,38903446,Counseling Services,,,,38898460,ANTHROPOS COUNSELING CENTER,2376,,,ACTIVE,"Provides marriage, family, child, individual, and ...",925-449-7925,www.anthroposcounseling.org,en,,,"37.67802, -121.76988",,,,Program,5564,,,,2020-06-29 01:23:00,
38904429en,38904429,Creative Wellness Center (CWC),,,,38898505,BONITA HOUSE INC,2376,37.863769,-122.274686,ACTIVE,"<span style=""color:#FF0000"">Note:&nbsp;Bonita Hous...",510-923-2269,www.bonitahouse.org,en,,,"37.863769, -122.274686",,,,Program,5564,,,,2020-06-29 01:23:00,
38904501en,38904501,Cronin House,,,,38898646,HORIZON SERVICES INC. (HSI),2376,,,ACTIVE,"<span style=""color:#FF0000"">Note: Administrative O...",510-784-5874,www.horizonservices.org,en,California,,"37.635455, -122.102084",,,,Program,5564,,,,2020-06-29 01:23:00,
